Step;Tamanho do dataset; Qtd. entradas do índice;Tempo de construção do índice(seg);Tempo de consulta para 1 palavra - Aleatório(ms);Tempo de consulta para 2 palavras - Aleatório(ms);Tempo de consulta para 1 palavra - Melhor caso(ms);Tempo de consulta para 1 palavra - Caso médio(ms);Tempo de consulta para 1 palavra - Pior caso(ms);Tempo de consulta para 2 palavras - Melhor caso(ms);Tempo de consulta para 2 palavras - Caso médio(ms);Tempo de consulta para 2 palavras - Pior caso(ms)
20;17;2102;3213254;848;1249;;;;;;
20;18;2577;3532206;1075;1496;;;;;;
20;19;2137;3119180;851;1282;;;;;;
20;20;2147;3164107;847;1295;;;;;;
20;21;18;1394358;10;6;;;;;;
20;22;36;1344834;18;16;;;;;;
20;23;19;1325015;11;6;;;;;;
20;24;26;1371941;14;10;;;;;;
20;25;16;1362065;8;5;;;;;;
20;26;23;1335628;12;8;;;;;;
20;27;113;1376521;48;63;;;;;;
20;28;18;1364868;10;6;;;;;;
20;29;20;1298407;11;7;;;;;;
20;30;25;1356889;13;9;;;;;;
20;31;20;1335232;11;7;;;;;;
20;32;58;1381492;28;28;;;;;;
20;33;168;1525784;118;47;;;;;;
20;34;24;1495208;12;9;;;;;;
20;35;154;1526215;55;97;;;;;;
20;36;2163;1495121;858;1302;;;;;;
20;37;2119;1429498;901;1215;;;;;;
20;38;3036;1518242;1242;1791;;;;;;
20;39;2552;1574601;993;1556;;;;;;
20;40;2282;1524901;952;1328;;;;;;
20;41;1353;1422702;565;785;;;;;;
20;42;2383;1531517;982;1398;;;;;;
20;43;1760;1417996;703;1054;;;;;;
20;44;3265;1536268;1324;1938;;;;;;
20;45;1996;1543755;782;1211;;;;;;
20;46;2210;1400087;927;1280;;;;;;
20;47;2451;1441725;958;1490;;;;;;
20;48;2582;1493899;1153;1427;;;;;;
20;49;2170;1548187;841;1326;;;;;;
20;50;2433;1560145;966;1464;;;;;;
20;51;32;3039571;17;10;;;;;;
20;52;61;3210596;31;26;;;;;;
20;53;62;3087078;30;27;;;;;;
20;54;71;3134429;37;29;;;;;;
20;55;56;2602696;30;22;;;;;;
20;56;61;2659515;29;28;;;;;;
20;57;141;2670720;26;111;;;;;;
20;58;32;2609793;17;11;;;;;;
20;59;47;2631409;25;18;;;;;;
20;60;194;3242189;113;76;;;;;;
20;61;1890;3109899;740;1145;;;;;;
20;62;2144;3220872;853;1286;;;;;;
20;63;2472;3276488;964;1503;;;;;;
20;64;1962;3012687;844;1114;;;;;;
20;65;2355;3272105;936;1415;;;;;;
20;66;2268;2957371;963;1300;;;;;;
20;67;2429;3070471;952;1472;;;;;;
20;68;2130;3180529;856;1270;;;;;;
20;69;2590;3043409;1087;1499;;;;;;
20;70;2716;3127978;1103;1608;;;;;;
20;71;4946;3303525;2022;2919;;;;;;
20;72;4032;3274060;1652;2375;;;;;;
20;73;4285;3075280;1763;2518;;;;;;
20;74;5409;3384126;2283;3120;;;;;;
20;75;5836;3556024;2408;3423;;;;;;
20;76;4643;3197266;1935;2703;;;;;;
20;77;4409;3202591;1809;2595;;;;;;
20;78;3599;3143470;1497;2097;;;;;;
20;79;4288;3270621;1720;2563;;;;;;
20;80;4457;3207420;1853;2599;;;;;;
21;1;1090;1711821;496;592;;;;;;
21;2;1262;1445688;545;715;;;;;;
21;3;1653;1716797;614;1036;;;;;;
21;4;1807;1787101;668;1136;;;;;;
21;5;1033;1563903;374;656;;;;;;
21;6;1618;1579115;619;995;;;;;;
21;7;888;1377815;336;550;;;;;;
21;8;1432;1555621;652;778;;;;;;
21;9;1438;1555293;534;901;;;;;;
21;10;1488;1580317;648;837;;;;;;
21;11;1732;2964702;656;1072;;;;;;
21;12;3051;3376962;1167;1879;;;;;;
21;13;2803;3449082;1159;1639;;;;;;
21;14;2903;3304616;1136;1762;;;;;;
21;15;2905;3343965;1237;1664;;;;;;
21;16;3079;3466601;1193;1881;;;;;;
21;17;2362;3108576;1104;1253;;;;;;
21;18;2480;3255288;1030;1445;;;;;;
21;19;2202;3013275;924;1273;;;;;;
21;20;2167;3216677;882;1281;;;;;;
21;21;21;1570074;11;7;;;;;;
21;22;41;1538897;19;20;;;;;;
21;23;22;1481519;11;8;;;;;;
21;24;31;1586493;15;13;;;;;;
21;25;16;1309299;9;5;;;;;;
21;26;23;1359119;12;8;;;;;;
21;27;115;1373096;48;64;;;;;;
21;28;18;1294285;10;6;;;;;;
21;29;20;1332216;11;7;;;;;;
21;30;25;1324656;14;9;;;;;;
21;31;20;1302283;11;6;;;;;;
21;32;58;1373921;28;27;;;;;;
21;33;75;1323690;33;40;;;;;;
21;34;22;1373031;11;8;;;;;;
21;35;252;1422767;149;101;;;;;;
21;36;2188;1430775;861;1324;;;;;;
21;37;2084;1412701;844;1237;;;;;;
21;38;3028;1557176;1208;1817;;;;;;
21;39;2690;1599589;1124;1563;;;;;;
21;40;2278;1613302;879;1396;;;;;;
21;41;1359;1379782;566;790;;;;;;
21;42;2356;1499563;925;1428;;;;;;
21;43;1753;1368714;724;1027;;;;;;
21;44;3268;1589426;1354;1911;;;;;;
21;45;2086;1469702;812;1272;;;;;;
21;46;2269;1518482;918;1349;;;;;;
21;47;2339;1378367;942;1394;;;;;;
21;48;2408;1461316;1081;1325;;;;;;
21;49;2272;1528991;968;1301;;;;;;
21;50;2531;1568120;947;1581;;;;;;
21;51;30;2962981;16;10;;;;;;
21;52;56;2876150;29;23;;;;;;
21;53;56;2895182;28;23;;;;;;
21;54;64;4164344;31;27;;;;;;
21;55;61;2871911;33;24;;;;;;
21;56;66;2710925;32;30;;;;;;
21;57;52;2856989;28;20;;;;;;
21;58;34;2677949;19;11;;;;;;
21;59;50;2783143;28;19;;;;;;
21;60;121;2726211;53;64;;;;;;
21;61;1886;2974830;705;1177;;;;;;
21;62;2059;3146390;836;1218;;;;;;
21;63;2681;3307851;1160;1515;;;;;;
21;64;1967;3663871;793;1168;;;;;;
21;65;2464;3181409;1017;1442;;;;;;
21;66;2212;3173443;872;1336;;;;;;
21;67;2553;3190674;1050;1498;;;;;;
21;68;2261;3091253;948;1308;;;;;;
21;69;2469;3173801;992;1472;;;;;;
21;70;2909;3288040;1233;1671;;;;;;
21;71;4710;3203296;1754;2951;;;;;;
21;72;4061;3021091;1862;2194;;;;;;
21;73;3891;3003464;1414;2472;;;;;;
21;74;5449;3367363;2157;3287;;;;;;
21;75;5841;3430313;2386;3450;;;;;;
21;76;4909;3362568;2042;2862;;;;;;
21;77;4308;3336120;1714;2589;;;;;;
21;78;3705;3080141;1578;2122;;;;;;
21;79;4364;3096444;1811;2548;;;;;;
21;80;4294;3169403;1751;2538;;;;;;
22;1;1043;1505220;477;564;;;;;;
22;2;1270;1495150;557;711;;;;;;
22;3;1540;1569000;634;903;;;;;;
22;4;1719;1819000;675;1041;;;;;;
22;5;1046;1908515;378;664;;;;;;
22;6;1412;1376540;498;912;;;;;;
22;7;787;1258206;313;472;;;;;;
22;8;1587;1588110;523;1061;;;;;;
22;9;1306;1687490;560;744;;;;;;
22;10;1490;1513813;655;832;;;;;;
22;11;1557;2982188;595;957;;;;;;
22;12;3124;3243699;1288;1830;;;;;;
22;13;2697;3284081;1136;1556;;;;;;
22;14;2820;3283989;1143;1672;;;;;;
22;15;2826;3596591;1173;1648;;;;;;
22;16;2998;3307397;1185;1808;;;;;;
22;17;2213;3204357;924;1284;;;;;;
22;18;2521;3252567;1087;1429;;;;;;
22;19;2082;3034049;829;1249;;;;;;
22;20;2159;3259763;850;1305;;;;;;
22;21;23;1610933;12;8;;;;;;
22;22;39;1455591;19;18;;;;;;
22;23;19;1326973;10;6;;;;;;
22;24;27;1426366;14;11;;;;;;
22;25;16;1493503;9;5;;;;;;
22;26;23;1352381;12;8;;;;;;
22;27;117;1353376;50;64;;;;;;
22;28;19;1679521;10;6;;;;;;
22;29;20;1345090;11;7;;;;;;
22;30;26;1476310;14;9;;;;;;
22;31;22;1580070;12;8;;;;;;
22;32;65;1531115;29;33;;;;;;
22;33;76;1316490;33;41;;;;;;
22;34;22;1430326;11;8;;;;;;
22;35;142;1302837;52;88;;;;;;
22;36;1895;1323801;821;1071;;;;;;
22;37;2279;1396290;950;1326;;;;;;
22;38;2955;1512484;1170;1782;;;;;;
22;39;2787;1528401;1185;1599;;;;;;
22;40;2186;1512124;876;1307;;;;;;
22;41;1214;1330146;450;761;;;;;;
22;42;2424;1471692;1030;1391;;;;;;
22;43;1798;1366389;728;1068;;;;;;
22;44;3074;1586218;1199;1872;;;;;;
22;45;2070;1427245;881;1186;;;;;;
22;46;2391;1480420;1045;1344;;;;;;
22;47;2443;1459097;956;1485;;;;;;
22;48;2237;1445723;901;1333;;;;;;
22;49;2188;1531374;872;1313;;;;;;
22;50;2668;1638144;1086;1579;;;;;;
22;51;34;3163188;17;13;;;;;;
22;52;64;3163749;31;29;;;;;;
22;53;64;3202066;30;29;;;;;;
22;54;71;3270190;33;34;;;;;;
22;55;71;3190584;35;32;;;;;;
22;56;75;3089356;34;37;;;;;;
22;57;51;2718939;27;20;;;;;;
22;58;34;2675537;19;11;;;;;;
22;59;51;2787378;27;19;;;;;;
22;60;122;2707318;54;64;;;;;;
22;61;1893;3147020;782;1106;;;;;;
22;62;2313;3286958;1014;1293;;;;;;
22;63;2471;3074484;977;1489;;;;;;
22;64;1943;2960769;848;1090;;;;;;
22;65;2336;3060962;937;1394;;;;;;
22;66;2300;3707910;906;1388;;;;;;
22;67;2496;2931712;1067;1424;;;;;;
22;68;2226;3317306;885;1336;;;;;;
22;69;2449;3107907;985;1460;;;;;;
22;70;2885;3339423;1226;1654;;;;;;
22;71;4984;3369403;2024;2955;;;;;;
22;72;4081;3156201;1737;2339;;;;;;
22;73;4366;3287752;1666;2694;;;;;;
22;74;5445;3543696;2169;3270;;;;;;
22;75;5966;3398911;2440;3520;;;;;;
22;76;4487;3229093;1780;2702;;;;;;
22;77;4442;3105597;1832;2605;;;;;;
22;78;3596;3043060;1512;2079;;;;;;
22;79;4291;3158981;1773;2512;;;;;;
22;80;4551;3204226;1882;2664;;;;;;
23;1;1218;2188613;549;666;;;;;;
23;2;1322;1596412;593;727;;;;;;
23;3;1613;1615724;726;884;;;;;;
23;4;1666;1545809;621;1042;;;;;;
23;5;990;1638733;366;621;;;;;;
23;6;1530;1529509;635;893;;;;;;
23;7;1125;1477193;524;599;;;;;;
23;8;1240;1546489;466;772;;;;;;
23;9;1551;1878306;553;995;;;;;;
23;10;1415;1774882;582;830;;;;;;
23;11;1708;2963319;719;985;;;;;;
23;12;2998;3386423;1159;1834;;;;;;
23;13;2689;3170159;1101;1583;;;;;;
23;14;2714;3179039;1068;1641;;;;;;
23;15;2740;3139282;1158;1578;;;;;;
23;16;3015;3431293;1180;1830;;;;;;
23;17;2145;3145010;866;1274;;;;;;
23;18;2636;3212460;1143;1489;;;;;;
23;19;2148;3071788;832;1311;;;;;;
23;20;2092;3317092;859;1229;;;;;;
23;21;19;1387412;10;7;;;;;;
23;22;38;1402490;18;17;;;;;;
23;23;19;1467534;10;7;;;;;;
23;24;27;1450165;14;11;;;;;;
23;25;16;1363810;8;5;;;;;;
23;26;23;1476984;12;9;;;;;;
23;27;119;1564487;49;67;;;;;;
23;28;22;1575609;11;9;;;;;;
23;29;23;1636399;11;9;;;;;;
23;30;31;2997901;15;12;;;;;;
23;31;22;1496406;12;8;;;;;;
23;32;67;1661616;30;34;;;;;;
23;33;81;1433833;35;44;;;;;;
23;34;22;1349337;12;8;;;;;;
23;35;144;1352184;53;89;;;;;;
23;36;2241;1417973;943;1295;;;;;;
23;37;2067;1520628;843;1222;;;;;;
23;38;3027;1573704;1155;1869;;;;;;
23;39;2794;1515328;1236;1555;;;;;;
23;40;2222;1533494;874;1346;;;;;;
23;41;1191;1373180;448;740;;;;;;
23;42;2445;1487717;1028;1414;;;;;;
23;43;1819;1361102;800;1016;;;;;;
23;44;3308;1537686;1293;2012;;;;;;
23;45;1953;1552006;780;1170;;;;;;
23;46;2335;1531095;1056;1276;;;;;;
23;47;2438;1450725;969;1467;;;;;;
23;48;2238;1724866;896;1339;;;;;;
23;49;2156;1501409;861;1293;;;;;;
23;50;2691;1681212;1161;1527;;;;;;
23;51;34;3397695;17;13;;;;;;
23;52;66;3413717;32;29;;;;;;
23;53;63;3113991;30;28;;;;;;
23;54;70;3105356;33;33;;;;;;
23;55;71;3270923;35;32;;;;;;
23;56;77;3199219;33;40;;;;;;
23;57;55;2899301;27;23;;;;;;
23;58;35;2755185;18;13;;;;;;
23;59;51;2810151;27;21;;;;;;
23;60;124;3051333;53;66;;;;;;
23;61;1840;3057998;767;1068;;;;;;
23;62;2160;3146682;918;1237;;;;;;
23;63;2498;3133715;984;1509;;;;;;
23;64;1928;2957896;802;1121;;;;;;
23;65;2618;3133019;1141;1473;;;;;;
23;66;2236;3146628;881;1350;;;;;;
23;67;2567;3165393;971;1591;;;;;;
23;68;2229;3469702;887;1337;;;;;;
23;69;2545;3038913;936;1605;;;;;;
23;70;2762;3143516;1156;1601;;;;;;
23;71;4839;3279224;1926;2908;;;;;;
23;72;4107;3136808;1770;2332;;;;;;
23;73;4193;3262148;1687;2501;;;;;;
23;74;5332;3409115;2198;3129;;;;;;
23;75;6045;3621404;2398;3641;;;;;;
23;76;4823;3284209;1995;2823;;;;;;
23;77;4391;3202110;1806;2580;;;;;;
23;78;3672;3076013;1552;2115;;;;;;
23;79;4363;3230515;1807;2551;;;;;;
23;80;4460;3301000;1832;2623;;;;;;
24;1;1172;2040693;523;645;;;;;;
24;2;1305;1689324;575;727;;;;;;
24;3;1568;1527904;717;849;;;;;;
24;4;1645;1549972;654;988;;;;;;
24;5;963;1515596;359;601;;;;;;
24;6;1671;1629298;595;1073;;;;;;
24;7;1064;1513582;456;606;;;;;;
24;8;1271;1529078;465;803;;;;;;
24;9;1385;1612504;556;826;;;;;;
24;10;1405;1570214;576;826;;;;;;
24;11;1724;3128904;717;1003;;;;;;
24;12;3137;3347609;1282;1851;;;;;;
24;13;2582;3307909;1016;1562;;;;;;
24;14;2712;3205181;1132;1576;;;;;;
24;15;2767;3197507;1219;1543;;;;;;
24;16;3084;3505838;1232;1847;;;;;;
24;17;2255;3176708;1028;1222;;;;;;
24;18;2423;3385977;981;1437;;;;;;
24;19;2092;3075612;861;1226;;;;;;
24;20;2151;3116649;918;1228;;;;;;
24;21;19;1414521;11;6;;;;;;
24;22;43;1592170;20;20;;;;;;
24;23;22;1522825;11;8;;;;;;
24;24;31;1595799;15;13;;;;;;
24;25;17;1538426;9;6;;;;;;
24;26;26;1526578;13;10;;;;;;
24;27;115;1423712;48;64;;;;;;
24;28;19;1375533;10;6;;;;;;
24;29;20;1317298;11;6;;;;;;
24;30;25;1341098;13;9;;;;;;
24;31;20;1357371;11;6;;;;;;
24;32;58;1377788;28;28;;;;;;
24;33;76;1376148;33;41;;;;;;
24;34;22;1367964;11;8;;;;;;
24;35;147;2114869;54;89;;;;;;
24;36;2251;1639627;946;1303;;;;;;
24;37;2171;1448696;910;1258;;;;;;
24;38;2854;1516992;1100;1751;;;;;;
24;39;2616;1521812;1107;1507;;;;;;
24;40;2234;1481375;881;1351;;;;;;
24;41;1334;1332817;594;738;;;;;;
24;42;2298;1480564;924;1371;;;;;;
24;43;1803;1405223;707;1093;;;;;;
24;44;3384;1623365;1404;1977;;;;;;
24;45;2058;1463693;801;1254;;;;;;
24;46;2268;1469024;887;1378;;;;;;
24;47;2414;1463429;971;1440;;;;;;
24;48;2434;1425831;1072;1360;;;;;;
24;49;2175;1507385;846;1326;;;;;;
24;50;2450;1542625;979;1468;;;;;;
24;51;33;3095362;18;11;;;;;;
24;52;59;3016115;30;24;;;;;;
24;53;60;3200111;30;26;;;;;;
24;54;67;3128639;33;30;;;;;;
24;55;68;3145711;35;29;;;;;;
24;56;73;2989147;33;35;;;;;;
24;57;54;3218924;28;21;;;;;;
24;58;31;2449984;17;11;;;;;;
24;59;46;2630379;24;18;;;;;;
24;60;256;3031629;178;74;;;;;;
24;61;1958;3075189;800;1153;;;;;;
24;62;2249;3304510;923;1321;;;;;;
24;63;2378;3227884;949;1424;;;;;;
24;64;1749;2709252;631;1114;;;;;;
24;65;2331;2890198;997;1330;;;;;;
24;66;2288;3039962;835;1448;;;;;;
24;67;2532;3094279;1066;1461;;;;;;
24;68;2281;3168838;949;1327;;;;;;
24;69;2502;3197241;999;1498;;;;;;
24;70;2802;3168984;1136;1661;;;;;;
24;71;4743;3254108;1904;2834;;;;;;
24;72;4109;3295900;1749;2355;;;;;;
24;73;4217;3263815;1776;2435;;;;;;
24;74;5392;3385306;2140;3246;;;;;;
24;75;5841;3537686;2369;3467;;;;;;
24;76;4709;3521993;1900;2804;;;;;;
24;77;4580;3379310;1793;2782;;;;;;
24;78;3750;3211912;1592;2153;;;;;;
24;79;4315;3177740;1819;2491;;;;;;
24;80;4414;3248041;1766;2643;;;;;;
